date,close,up/down,pastday,open,high,low,volume
2020-08-10,771000,1,3000,768000,781000,756000,177707
2020-08-07,768000,0,10000,783000,785000,762000,167220
2020-08-06,778000,0,9000,806000,811000,773000,286882
2020-08-05,787000,1,52000,746000,793000,740000,521095
2020-08-04,735000,0,1000,735000,746000,730000,108754
2020-08-03,736000,1,3000,728000,740000,717000,163725
2020-07-31,733000,0,3000,736000,745000,733000,95025
2020-07-30,736000,0,5000,735000,744000,724000,143504
2020-07-29,741000,0,20000,763000,763000,737000,191530
2020-07-28,761000,1,7000,764000,771000,760000,167728
2020-07-27,754000,0,1000,753000,765000,752000,93656
2020-07-24,755000,0,20000,768000,773000,755000,145328
2020-07-23,775000,0,15000,794000,797000,772000,200661
2020-07-22,790000,1,40000,757000,790000,744000,371837
2020-07-21,750000,1,11000,743000,752000,742000,167336
2020-07-20,739000,0,4000,744000,752000,735000,190729
2020-07-17,743000,1,11000,726000,744000,716000,148719
2020-07-16,732000,0,17000,750000,750000,732000,118279
2020-07-15,749000,1,14000,749000,750000,738000,167363
2020-07-14,735000,1,5000,733000,749000,724000,169708
2020-07-13,730000,0,1000,738000,738000,716000,179922
2020-07-10,731000,0,10000,748000,748000,725000,163506
2020-07-09,741000,1,5000,736000,752000,729000,204703
2020-07-08,736000,0,15000,747000,754000,726000,287658
2020-07-07,751000,0,3000,763000,767000,746000,253614
2020-07-06,754000,0,17000,765000,767000,745000,250485
2020-07-03,771000,0,15000,795000,796000,764000,225308
2020-07-02,786000,1,34000,764000,795000,763000,266716
2020-07-01,752000,0,23000,775000,784000,752000,225298
2020-06-30,775000,0,9000,784000,791000,765000,230619
2020-06-29,784000,0,26000,808000,809000,784000,174433
2020-06-26,810000,0,5000,821000,823000,793000,175138
2020-06-25,815000,0,4000,811000,833000,811000,163339
2020-06-24,819000,1,17000,834000,835000,813000,284743
2020-06-23,802000,1,9000,800000,816000,787000,292065
2020-06-22,793000,0,8000,795000,808000,785000,175790
2020-06-19,801000,0,9000,816000,816000,778000,349718
2020-06-18,810000,0,14000,824000,831000,807000,189462
2020-06-17,824000,0,2000,823000,834000,807000,278676
2020-06-16,826000,1,18000,846000,847000,808000,404083
2020-06-15,808000,1,3000,827000,863000,770000,846654
2020-06-12,805000,1,58000,719000,817000,718000,789465
2020-06-11,747000,1,43000,716000,770000,711000,593199
2020-06-10,704000,1,28000,679000,705000,676000,282781
2020-06-09,676000,1,12000,679000,690000,667000,296132
2020-06-08,664000,0,1000,667000,671000,646000,298766
2020-06-05,665000,1,15000,645000,678000,640000,326076
2020-06-04,650000,1,24000,626000,660000,617000,578811
2020-06-03,626000,0,3000,635000,638000,617000,185023
2020-06-02,629000,2,0,626000,631000,621000,83476
2020-06-01,629000,1,7000,629000,632000,620000,118807
2020-05-29,622000,1,11000,616000,628000,613000,149536
2020-05-28,611000,0,13000,619000,627000,603000,223388
2020-05-27,624000,0,21000,645000,645000,623000,207579
2020-05-26,645000,1,13000,635000,645000,627000,233836
2020-05-25,632000,1,14000,619000,634000,616000,226644
2020-05-22,618000,1,9000,630000,640000,611000,397591
2020-05-21,609000,1,9000,601000,610000,594000,164932
2020-05-20,600000,2,0,599000,603000,595000,101649
