date,close,up/down,pastday,open,high,low,volume
2019-03-28,44850,0,500,44950,45200,44300,6821306
2019-03-27,45350,1,100,44750,45600,44250,9568081
2019-03-26,45250,0,250,45500,45700,44900,9729811
2019-03-25,45500,0,1050,45300,45650,44800,8699728
2019-03-22,46550,1,700,46850,47000,46250,12535911
2019-03-21,45850,1,1800,44600,46250,44050,21138016
2019-03-20,44050,1,150,43800,44200,43100,9846242
2019-03-19,43900,1,200,43750,43900,43550,7609563
2019-03-18,43700,0,500,43950,44150,43450,8188876
2019-03-15,44200,1,350,43800,44250,43700,16814163
2019-03-14,43850,2,0,43700,44300,43550,18039161
2019-03-13,43850,0,800,44250,44450,43700,8108343
2019-03-12,44650,1,1000,44300,44950,44150,11431977
2019-03-11,43650,0,150,44400,44450,43650,10717408
2019-03-08,43800,0,650,44450,44800,43800,7729069
2019-03-07,44450,1,450,43400,44950,43400,11049749
2019-03-06,44000,0,250,44000,44300,43700,10202544
2019-03-05,44250,0,600,44600,45100,44150,10612405
2019-03-04,44850,0,250,46000,46100,44800,12926539
2019-02-28,45100,0,1650,46400,46500,45100,23569321
2019-02-27,46750,2,0,47000,47250,46750,8045211
2019-02-26,46750,0,600,47350,47450,46500,7985547
2019-02-25,47350,1,200,47400,47550,47050,7484716
2019-02-22,47150,1,200,46500,47150,46450,6895772
2019-02-21,46950,1,50,46500,47200,46200,8694009
2019-02-20,46900,1,950,46750,47100,46500,11506720
2019-02-19,45950,0,250,45850,46150,45450,6741395
2019-02-18,46200,1,150,46500,46850,45850,8183728
2019-02-15,46050,0,1450,46750,46850,45650,10554643
2019-02-14,47500,1,1300,46600,47500,46150,17259341
2019-02-13,46200,1,150,46400,46700,46000,11299738
2019-02-12,46050,1,1050,44650,46250,44650,13184367
2019-02-11,45000,1,200,44500,45000,44250,11125044
2019-02-08,44800,0,1400,45700,45700,44650,12689196
2019-02-07,46200,0,150,46800,47100,46200,15872001
2019-02-01,46350,1,200,46650,46950,46250,13832454
2019-01-31,46150,0,250,46650,47050,46150,21621145
2019-01-30,46400,1,900,44800,46400,44800,17505980
2019-01-29,45500,1,450,45050,45500,44350,16215017
2019-01-28,45050,1,300,45000,45500,44600,17998914
2019-01-25,44750,1,1700,44300,44750,43750,22789395
2019-01-24,43050,1,1050,43050,43100,42350,14747623
2019-01-23,42000,0,150,41350,42250,41350,11071079
2019-01-22,42150,0,600,42750,42850,41850,9964356
2019-01-21,42750,1,450,42700,42750,41900,11355701
2019-01-18,42300,1,350,42000,42400,41950,11029256
2019-01-17,41950,1,500,41700,42100,41450,11736903
2019-01-16,41450,1,350,41150,41450,40700,8491595
2019-01-15,41100,1,1050,40050,41100,39850,11492756
2019-01-14,40050,0,450,40450,40700,39850,11984996
2019-01-11,40500,1,700,40350,40550,39950,11661063
2019-01-10,39800,1,200,40000,40150,39600,14731699
2019-01-09,39600,1,1500,38650,39600,38300,17452708
2019-01-08,38100,0,650,38000,39200,37950,12756554
2019-01-07,38750,1,1300,38000,38900,37800,12748997
2019-01-04,37450,0,150,37450,37600,36850,14108958
2019-01-03,37600,0,1150,38300,38550,37450,12471493
2019-01-02,38750,1,50,39400,39400,38550,7847664
2018-12-28,38700,1,450,38250,38900,38200,9900267
2018-12-27,38250,0,100,38700,38800,38100,10510643
2018-12-26,38350,0,450,38400,38750,38300,12707675
2018-12-24,38800,1,150,38500,39050,38300,9729530
2018-12-21,38650,2,0,38200,38650,38100,14947080
2018-12-20,38650,0,450,38600,39100,38500,11937617
2018-12-19,39100,1,200,38900,39350,38850,9942037
2018-12-18,38900,0,250,38300,39200,38300,11042101
2018-12-17,39150,1,200,38650,39600,38650,11532968
2018-12-14,38950,0,1050,40200,40200,38700,19671783
2018-12-13,40000,0,450,40650,40750,40000,26254646
2018-12-12,40450,1,200,40250,40700,40150,12024279
2018-12-11,40250,1,50,40600,40700,40200,10638766
2018-12-10,40200,0,750,40450,40650,40000,14892263
2018-12-07,40950,1,450,40900,41400,40850,11433083
2018-12-06,40500,0,950,40600,41100,40450,14251826
2018-12-05,41450,0,700,40900,41750,40850,12631983
2018-12-04,42150,0,1100,42650,42900,41900,14347746
2018-12-03,43250,1,1400,42750,43400,42400,12110702
2018-11-30,41850,0,1300,43450,44000,41750,19775519
2018-11-29,43150,2,0,43850,43850,42900,8473511
2018-11-28,43150,1,100,42800,43200,42750,6943099
2018-11-27,43050,1,450,42900,43100,42500,8367091
2018-11-26,42600,1,200,42150,42800,42100,6613009
2018-11-23,42400,0,50,42450,42600,41900,5192638
2018-11-22,42450,1,350,42000,42650,42000,5970796
2018-11-21,42100,0,700,41800,42300,41800,10769589
2018-11-20,42800,0,850,42450,43000,42100,9420664
2018-11-19,43650,0,350,44050,44250,43450,7538720
2018-11-16,44000,0,250,44600,44750,43700,7777124
2018-11-15,44250,1,150,44050,44350,43500,5864067
2018-11-14,44100,0,400,44500,44500,43800,6783344
2018-11-13,44500,0,700,43900,44500,43400,9311126
2018-11-12,45200,1,900,43850,45250,43700,8552566
2018-11-09,44300,1,250,44450,44850,43900,7318500
2018-11-08,44050,1,50,44900,45050,44050,12617397
2018-11-07,44000,1,250,43600,44500,43400,11553998
2018-11-06,43750,0,50,43750,43800,42950,7713625
2018-11-05,43800,0,350,43750,43800,42900,9426777
2018-11-02,44150,1,2000,43050,44250,42800,16517112
2018-11-01,42150,0,250,42450,42950,42150,13423132
2018-10-31,42400,1,50,42900,43350,41700,17621480
2018-10-30,42350,1,950,41400,43000,41000,14205190
2018-10-29,41400,1,400,40850,41950,40550,14460521
2018-10-26,41000,2,0,41100,41300,40400,14413864
2018-10-25,41000,0,1550,40600,41550,40550,19338170
2018-10-24,42550,0,500,43050,43100,42250,13522825
2018-10-23,43050,0,500,43300,43450,42550,9531231
2018-10-22,43550,0,350,43450,43950,43200,8357648
2018-10-19,43900,0,150,43900,44150,43450,7842520
2018-10-18,44050,0,100,43950,44450,43700,8347725
