date,close,up/down,pastday,open,high,low,volume
2019-08-13,142500,1,2000,139000,144500,138500,352863
2019-08-12,140500,0,2000,142500,144500,140500,217292
2019-08-09,142500,1,2500,142000,145000,140500,368133
2019-08-08,140000,1,2500,139500,142000,136500,496443
2019-08-07,137500,0,1000,139000,139500,136000,336416
2019-08-06,138500,1,500,134000,140000,132000,610095
2019-08-05,138000,0,4000,141000,142000,135500,733982
2019-08-02,142000,1,1500,139000,142500,138500,484009
2019-08-01,140500,1,2500,139500,141500,138500,460049
2019-07-31,138000,0,500,139000,139500,136000,361525
2019-07-30,138500,2,0,140000,140500,136500,364674
2019-07-29,138500,0,2500,139500,141000,137000,583629
2019-07-26,141000,1,7000,137500,142000,136500,1440686
2019-07-25,134000,1,10500,125500,134500,125000,1635774
2019-07-24,123500,1,1000,122500,124500,122500,606769
2019-07-23,122500,1,1500,122500,123000,122000,358255
2019-07-22,121000,0,1500,122000,122500,120500,346897
2019-07-19,122500,1,2000,121000,123000,121000,445122
2019-07-18,120500,1,1500,118500,122000,118500,267715
2019-07-17,119000,0,1000,120000,120000,118000,205316
2019-07-16,120000,1,2000,119000,120500,117500,391260
2019-07-15,118000,1,1000,118000,120000,116500,263893
2019-07-12,117000,2,0,117000,118500,116500,160685
2019-07-11,117000,1,1500,115500,118000,115500,293389
2019-07-10,115500,2,0,116500,119000,115500,267438
2019-07-09,115500,0,3000,118000,120000,115000,460058
2019-07-08,118500,0,2500,120500,121000,118000,306897
2019-07-05,121000,1,3000,118500,121500,118500,409700
2019-07-04,118000,1,500,116000,119500,116000,355658
2019-07-03,117500,1,2500,116000,118500,115000,408701
2019-07-02,115000,1,500,114000,115500,112000,273980
2019-07-01,114500,1,500,114500,115500,114000,306736
2019-06-28,114000,0,1000,114500,115500,112500,267404
2019-06-27,115000,0,500,115500,116000,113000,375582
2019-06-26,115500,1,1000,114500,116500,114000,300077
2019-06-25,114500,1,1000,114000,116000,113000,473961
2019-06-24,113500,1,500,113000,113500,112000,254210
2019-06-21,113000,1,1500,112500,115000,111500,555965
2019-06-20,111500,1,1500,110000,112000,109000,282163
2019-06-19,110000,1,1000,110000,110000,107000,483689
2019-06-18,109000,0,1500,109500,110000,106500,791946
